"[ src/simtellus/temp_stability_test.rb (and planet & sim) ] LOG_DISABLE: true"
Simulating 1428 days starting from 2088-01-01...
Day, Temperature
1224, 14.719687952560712
1225, 14.904076665793468
1226, 15.08487209495874
1227, 15.262020666468988
1228, 15.435469887379288
1229, 15.605168360942141
1230, 15.771065801837441
1231, 15.93311305107309
1232, 16.091262090551876
1233, 16.24546605730026
1234, 16.395679257354907
1235, 16.541857179302767
1236, 16.683956507470796
1237, 16.821935134761294
1238, 16.955752175129184
1239, 17.08536797569739
1240, 17.21074412850686
1241, 17.331843481897693
1242, 17.448630151517925
1243, 17.5610695309569
1244, 17.669128301999834
1245, 17.77277444450078
1246, 17.87197724587084
1247, 17.966707310179004
1248, 18.056936566862763
1249, 18.142638279046068
1250, 18.223787051461997
1251, 18.300358837977953
1252, 18.372330948721036
1253, 18.439682056801544
1254, 18.5023922046326
1255, 18.560442809844
1256, 18.6138166707886
1257, 18.66249797163949
1258, 18.706472287076597
1259, 18.745726586561215
1260, 18.780249238197232
1261, 18.810030012177908
1262, 18.835060083817186
1263, 18.85533203616465
1264, 18.870839862203315
1265, 18.88157896662965
1266, 18.887546167215223
1267, 18.88873969574973
1268, 18.88515919856491
1269, 18.876805736639344
1270, 18.86368178528409
1271, 18.845791233409177
1272, 18.82313938237122
1273, 18.795732944402555
1274, 18.76358004062224
1275, 18.726690198629573
1276, 18.685074349680892
1277, 18.638744825450374
1278, 18.587715354375927
1279, 18.53200105759114
1280, 18.471618444444555
1281, 18.40658540760762
1282, 18.336921217772662
1283, 18.262646517942624
1284, 18.183783317314035
1285, 18.100354984755253
1286, 18.01238624188174
1287, 17.91990315573054
1288, 17.822933131036017
1289, 17.721504902109277
1290, 17.61564852432356
1291, 17.50539536520816
1292, 17.39077809515358
1293, 17.271830677730588
1294, 17.14858835962606
1295, 17.02108766019864
1296, 16.889366360657252
1297, 16.753463492865727
1298, 16.613419327776825
1299, 16.469275363499065
1300, 16.321074312999926
1301, 16.16886009144913
1302, 16.012677803205563
1303, 15.85257372845193
1304, 15.688595309480899
1305, 15.520791136636966
1306, 15.349210933918055
1307, 15.173905544241222
1308, 14.99492691437684
1309, 14.812328079555613
1310, 14.626163147753104
1311, 14.436487283656366
1312, 14.24335669231748
1313, 14.046828602498756
1314, 13.846961249714639
1315, 13.643813858975236
1316, 13.43744662723671
1317, 13.227920705563587
1318, 13.015298181008415
1319, 12.79964205821398
1320, 12.5810162407437
1321, 12.359485512145636
1322, 12.135115516755683
1323, 11.907972740245786
1324, 11.678124489922766
1325, 11.445638874783722
1326, 11.210584785333864
1327, 10.973031873172793
1328, 10.73305053035519
1329, 10.490711868532149
1330, 10.246087697879268
1331, 9.999250505817727
1332, 9.750273435534723
1333, 9.49923026430955
1334, 9.246195381651788
1335, 8.99124376725812
1336, 8.734450968794178
1337, 8.47589307950821
1338, 8.215646715682936
1339, 7.953788993932541
1340, 7.690397508351328
1341, 7.425550307520922
1342, 7.159325871382812
1343, 6.891803087983014
1344, 6.623061230095864
1345, 6.353179931733784
1346, 6.082239164549975
1347, 5.810319214141156
1348, 5.537500656257144
1349, 5.263864332924534
1350, 4.989491328491493
1351, 4.71446294560068
1352, 4.438860681097562
1353, 4.162766201881084
1354, 3.886261320704044
1355, 3.609427971930206
1356, 3.332348187255345
1357, 3.055104071399562
1358, 2.777777777777782
1359, 2.5004514841560006
1360, 2.223207368300212
1361, 1.946127583625362
1362, 1.669294234851522
1363, 1.3927893536744698
1364, 1.1166948744579912
1365, 0.8410926099548721
1366, 0.5660642270640679
1367, 0.2916912226310284
1368, 0.01805489929841997
1369, -0.25476365858559724
1370, -0.5266836089944142
1371, -0.7976243761782147
1372, -1.0675056745402998
1373, -1.3362475324274623
1374, -1.6037703158272567
1375, -1.8699947519653666
1376, -2.134841952795769
1377, -2.3982334383769803
1378, -2.660091160127376
1379, -2.9203375239526483
1380, -3.1788954132386156
1381, -3.4356882117025496
1382, -3.690639826096225
1383, -3.9436747087539956
1384, -4.194717879979169
1385, -4.44369495026217
1386, -4.690532142323709
1387, -4.93515631297659
1388, -5.177494974799631
1389, -5.417476317617233
1390, -5.655029229778304
1391, -5.890083319228154
1392, -6.122568934367198
1393, -6.352417184690228
1394, -6.579559961200125
1395, -6.803929956590075
1396, -7.025460685188142
1397, -7.244086502658419
1398, -7.459742625452856
1399, -7.672365150008028
1400, -7.881891071681144
1401, -8.088258303419671
1402, -8.29140569415907
1403, -8.491273046943205
1404, -8.687801136761925
1405, -8.880931728100808
1406, -9.070607592197543
1407, -9.256772524000056
1408, -9.43937135882128
1409, -9.618349988685665
1410, -9.79365537836249
1411, -9.965235581081409
1412, -10.133039753925338
1413, -10.297018172896369
1414, -10.457122247650007
1415, -10.613304535893576
1416, -10.765518757444369
1417, -10.913719807943504
1418, -11.057863772221268
1419, -11.197907937310172
1420, -11.333810805101688
1421, -11.465532104643078
1422, -11.593032804070496
1423, -11.716275122175034
1424, -11.835222539598021
1425, -11.949839809652602
1426, -12.060092968768
1427, -12.165949346553724
1428, -12.267377575480458
